,Unnamed: 0,OID_,AREA,NODE_ID,TYPE,Mar_2022_Mean,Apr_2022_Mean,May_2022_Mean,Jun_2022_Mean,Jul_2022_Mean,Aug_2022_Mean,Sep_2022_Mean,Mar_2022_Median,Apr_2022_Median,May_2022_Median,Jun_2022_Median,Jul_2022_Median,Aug_2022_Median,Sep_2022_Median,Mar_2022_sd,Apr_2022_sd,May_2022_sd,Jun_2022_sd,Jul_2022_sd,Aug_2022_sd,Sep_2022_sd,Jan_2022_Mean,Feb_2022_Mean,Jan_2022_Median,Feb_2022_Median,Jan_2022_sd,Feb_2022_sd,Jan_2021_Mean,Feb_2021_Mean,Mar_2021_Mean,Apr_2021_Mean,May_2021_Mean,Jun_2021_Mean,Jul_2020_Mean,Jul_2021_Mean,Aug_2020_Mean,Aug_2021_Mean,Sep_2020_Mean,Sep_2021_Mean,Oct_2020_Mean,Oct_2021_Mean,Nov_2020_Mean,Nov_2021_Mean,Dec_2020_Mean,Dec_2021_Mean,Jan_2021_Median,Feb_2021_Median,Mar_2021_Median,Apr_2021_Median,May_2021_Median,Jun_2021_Median,Jul_2020_Median,Jul_2021_Median,Aug_2020_Median,Aug_2021_Median,Sep_2020_Median,Sep_2021_Median,Oct_2020_Median,Oct_2021_Median,Nov_2020_Median,Nov_2021_Median,Dec_2020_Median,Dec_2021_Median,Jan_2021_sd,Feb_2021_sd,Mar_2021_sd,Apr_2021_sd,May_2021_sd,Jun_2021_sd,Jul_2020_sd,Jul_2021_sd,Aug_2020_sd,Aug_2021_sd,Sep_2020_sd,Sep_2021_sd,Oct_2020_sd,Oct_2021_sd,Nov_2020_sd,Nov_2021_sd,Dec_2020_sd,Dec_2021_sd,Jan_2020_Mean,Jul_2019_Mean,Aug_2019_Mean,Sep_2019_Mean,Oct_2019_Mean,Nov_2019_Mean,Dec_2019_Mean,Jan_2020_Median,Jul_2019_Median,Aug_2019_Median,Sep_2019_Median,Oct_2019_Median,Nov_2019_Median,Dec_2019_Median,Jan_2020_sd,Jul_2019_sd,Aug_2019_sd,Sep_2019_sd,Oct_2019_sd,Nov_2019_sd,Dec_2019_sd,Feb_2020_Mean,Mar_2020_Mean,Apr_2020_Mean,May_2020_Mean,Jun_2020_Mean,Feb_2020_Median,Mar_2020_Median,Apr_2020_Median,May_2020_Median,Jun_2020_Median,Feb_2020_sd,Mar_2020_sd,Apr_2020_sd,May_2020_sd,Jun_2020_sd
1229,1229,1229,CA,MALCHA_7_B1,GEN,44.32034235971223,63.93444735632183,61.70599583333334,65.6603064224138,69.58047341666666,94.66378411111111,118.1641628846154,45.17728,64.49256,65.489685,65.630585,66.248,84.624045,83.081715,19.40562886423761,26.621391649243357,25.10240249948783,29.188877730767903,24.026368740937908,31.75645498509438,140.255392724371,50.73388770833333,45.61984116071429,48.69357,45.61746,14.769727485765811,18.544992480817303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230,1230,1230,CA,MAMOTH1G_7_B1,GEN,41.38676510791367,55.850575158045984,59.60109495833333,68.19339045977011,76.85312784722223,109.53098115277776,118.89787580128204,45.50533,59.088625,65.36424,66.807895,73.956605,96.22722,81.79147,21.43872724706098,31.703494887009143,32.1658554167334,29.727955962479555,29.811130014093663,42.25268487705377,142.382214826036,52.359620972222224,44.52207813988095,50.184470000000005,46.65568,17.03228699331808,23.45593225948889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1231,1231,1231,CA,MAMOTH2G_7_B1,GEN,41.38677418705036,55.8507016954023,59.60110375,68.19363199712645,76.85325965277778,109.53107481944444,118.89797538461538,45.50533,59.088625,65.36424,66.807895,73.956605,96.22722,81.79147,21.43867907899432,31.703575112392365,32.16588345249633,29.727943916142028,29.81118122403746,42.25267913724123,142.3819618126441,52.35959838888888,44.52209208333333,50.184470000000005,46.65568,17.032407590874055,23.455940469864483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232,1232,1232,CA,MANCHSTR_1_N001,LOAD,46.39142492086331,57.3605773275862,59.35091870833333,73.70975010057471,84.6978125,106.78456248611111,130.80998091346154,48.83452,65.441725,72.04246499999999,77.22081,81.33204,102.79174,91.056355,23.62580105584041,38.59738624348795,43.23812316974931,33.67849785325081,40.84980624776832,40.85165833769616,171.1204423465631,55.07823230555555,47.877294523809525,53.268945,49.03108,16.614407815886242,21.852937240343312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233,1233,1233,CA,MANCHSTR_1_N002,LOAD,46.39142492086331,57.3605773275862,59.35091870833333,73.70975010057471,84.6978125,106.78456248611111,130.80998091346154,48.83452,65.441725,72.04246499999999,77.22081,81.33204,102.79174,91.056355,23.62580105584041,38.59738624348795,43.23812316974931,33.67849785325081,40.84980624776832,40.85165833769616,171.1204423465631,55.07823230555555,47.877294523809525,53.268945,49.03108,16.614407815886242,21.852937240343312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1234,1234,1234,CA,MANCHSTR_1_N005,LOAD,46.39142492086331,57.3605773275862,59.35091870833333,73.70975010057471,84.6978125,106.78456248611111,130.80998091346154,48.83452,65.441725,72.04246499999999,77.22081,81.33204,102.79174,91.056355,23.62580105584041,38.59738624348795,43.23812316974931,33.67849785325081,40.84980624776832,40.85165833769616,171.1204423465631,55.07823230555555,47.877294523809525,53.268945,49.03108,16.614407815886242,21.852937240343312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235,1235,1235,CA,MANDLY1G_7_B1,GEN,42.66848860431654,62.62278334770115,61.62234595833333,69.93328468390806,74.88994570833333,105.90160891666667,126.81646674679487,45.8719,63.808215,67.7196,68.67455,69.50632,90.10852,87.08346,22.628940895776715,39.05005796028277,33.30290219139955,30.984307978760416,30.49682799940648,43.48122584265652,154.58281945962773,52.11994018055556,44.2545615625,50.2365,46.09118,16.899662846646322,23.34807375158693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,1236,1236,CA,MANDLY1G_7_N002,LOAD,42.66848860431654,62.62278334770115,61.62234595833333,69.93328468390806,74.88994570833333,105.90160891666667,126.81646674679487,45.8719,63.808215,67.7196,68.67455,69.50632,90.10852,87.08346,22.628940895776715,39.05005796028277,33.30290219139955,30.984307978760416,30.49682799940648,43.48122584265652,154.58281945962773,52.11994018055556,44.2545615625,50.2365,46.09118,16.899662846646322,23.34807375158693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237,1237,1237,CA,MANDLY2G_7_B1,GEN,42.66848860431654,62.62278334770115,61.62234595833333,69.93328468390806,74.88994570833333,105.90160891666667,126.81646674679487,45.8719,63.808215,67.7196,68.67455,69.50632,90.10852,87.08346,22.628940895776715,39.05005796028277,33.30290219139955,30.984307978760416,30.49682799940648,43.48122584265652,154.58281945962773,52.11994018055556,44.2545615625,50.2365,46.09118,16.899662846646322,23.34807375158693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238,1238,1238,CA,MANDLY2G_7_N002,LOAD,42.66848860431654,62.62278334770115,61.62234595833333,69.93328468390806,74.88994570833333,105.90160891666667,126.81646674679487,45.8719,63.808215,67.7196,68.67455,69.50632,90.10852,87.08346,22.628940895776715,39.05005796028277,33.30290219139955,30.984307978760416,30.49682799940648,43.48122584265652,154.58281945962773,52.11994018055556,44.2545615625,50.2365,46.09118,16.899662846646322,23.34807375158693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239,1239,1239,CA,MANDLY3G_7_B1,GEN,42.51298325179856,62.182112270114935,61.61861994444445,69.60627448275862,74.54752266666667,105.4355691388889,126.73638700320512,45.86727,63.804985,67.68123,68.671005,69.52075500000001,90.113115,87.472565,22.393325516084936,38.52328671461999,33.30229152636511,30.36579130412175,29.95333295417956,42.401695968586594,154.5145177057565,51.975015500000005,44.13580498511904,50.23907,46.093705,16.713401351815868,23.166674601457444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240,1240,1240,CA,MANDLY3G_7_N001,LOAD,42.51298325179856,62.182112270114935,61.61861994444445,69.60627448275862,74.54752266666667,105.4355691388889,126.73638700320512,45.86727,63.804985,67.68123,68.671005,69.52075500000001,90.113115,87.472565,22.393325516084936,38.52328671461999,33.30229152636511,30.36579130412175,29.95333295417956,42.401695968586594,154.5145177057565,51.975015500000005,44.13580498511904,50.23907,46.093705,16.713401351815868,23.166674601457444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241,1241,1241,CA,MANTECA_1_N001,LOAD,47.6444842589928,68.29534801724138,71.47408952777778,78.23805626436781,73.4138488611111,97.99053097222222,125.97832541666666,48.18585,68.310975,73.765,75.81599,71.20071,88.26482,89.444885,20.770307904789423,27.842006702799484,29.544305129133537,30.060626748010552,24.48096128531572,31.898240336207525,149.71339094139998,54.27625076388889,48.57754671130952,51.979225,48.6928,15.564860930494357,19.43440223184077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1242,1242,1242,CA,MANTECA_1_N002,LOAD,47.6444842589928,68.29534801724138,71.47408952777778,78.23805626436781,73.4138488611111,97.99053097222222,125.97832541666666,48.18585,68.310975,73.765,75.81599,71.20071,88.26482,89.444885,20.770307904789423,27.842006702799484,29.544305129133537,30.060626748010552,24.48096128531572,31.898240336207525,149.71339094139998,54.27625076388889,48.57754671130952,51.979225,48.6928,15.564860930494357,19.43440223184077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,1243,1243,CA,MANTECA_1_N012,LOAD,47.6444842589928,68.29534801724138,71.47408952777778,78.23805626436781,73.4138488611111,97.99053097222222,125.97832541666666,48.18585,68.310975,73.765,75.81599,71.20071,88.26482,89.444885,20.770307904789423,27.842006702799484,29.544305129133537,30.060626748010552,24.48096128531572,31.898240336207525,149.71339094139998,54.27625076388889,48.57754671130952,51.979225,48.6928,15.564860930494357,19.43440223184077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244,1244,1244,CA,MANTECA_1_N013,LOAD,47.6444842589928,68.29534801724138,71.47408952777778,78.23805626436781,73.4138488611111,97.99053097222222,125.97832541666666,48.18585,68.310975,73.765,75.81599,71.20071,88.26482,89.444885,20.770307904789423,27.842006702799484,29.544305129133537,30.060626748010552,24.48096128531572,31.898240336207525,149.71339094139998,54.27625076388889,48.57754671130952,51.979225,48.6928,15.564860930494357,19.43440223184077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1245,1245,1245,CA,MANVILLE_1_N001,LOAD,44.83970597122302,60.971663448275855,62.733336916666666,76.16264104885057,79.06902027777778,105.49899659722222,127.96971876602564,49.00062,66.67517000000001,72.841705,78.05959,78.93448000000001,99.066715,94.21325,26.74796184458133,38.1102625617579,42.15925701089389,35.28882569964176,30.38166466042401,36.13525491638272,161.13967807303507,55.30565529166667,45.66471321428571,53.675665,49.379875,18.05303162613797,26.55952212597294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246,1246,1246,CA,MARGARTA_1_N001,LOAD,46.30656397122302,66.7125882183908,66.58515705555556,72.02794360632184,76.35999906944446,108.11583643055556,130.91688341346156,47.61242,69.927205,70.729945,70.293185,71.70381499999999,92.641425,89.24091,21.577178982725197,32.27837517993512,32.13620566005021,31.527295427960578,30.33437649755357,44.08336841941076,161.8973599999065,53.30308801388889,44.69162474702381,51.47672,46.543305,16.903955005776165,22.75705452215009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247,1247,1247,CA,MARGARTA_1_N002,LOAD,46.30656397122302,66.7125882183908,66.58515705555556,72.02794360632184,76.35999906944446,108.11583643055556,130.91688341346156,47.61242,69.927205,70.729945,70.293185,71.70381499999999,92.641425,89.24091,21.577178982725197,32.27837517993512,32.13620566005021,31.527295427960578,30.33437649755357,44.08336841941076,161.8973599999065,53.30308801388889,44.69162474702381,51.47672,46.543305,16.903955005776165,22.75705452215009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248,1248,1248,CA,MARGARTA_1_N008,LOAD,46.30656397122302,66.7125882183908,66.58515705555556,72.02794360632184,76.35999906944446,108.11583643055556,130.91688341346156,47.61242,69.927205,70.729945,70.293185,71.70381499999999,92.641425,89.24091,21.577178982725197,32.27837517993512,32.13620566005021,31.527295427960578,30.33437649755357,44.08336841941076,161.8973599999065,53.30308801388889,44.692149002976194,51.47672,46.543305,16.903955005776165,22.756464290105534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249,1249,1249,CA,MARGARTA_1_N009,LOAD,46.30656397122302,66.7125882183908,66.58515705555556,72.02794360632184,76.35999906944446,108.11583643055556,130.91688341346156,47.61242,69.927205,70.729945,70.293185,71.70381499999999,92.641425,89.24091,21.577178982725197,32.27837517993512,32.13620566005021,31.527295427960578,30.33437649755357,44.08336841941076,161.8973599999065,53.30308801388889,44.692149002976194,51.47672,46.543305,16.903955005776165,22.756464290105534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250,1250,1250,CA,MARICOPA_6_N001,LOAD,41.14818444604317,56.29644938218391,57.84351115277777,70.73009261494254,72.19166719444443,96.2946512638889,128.05328418269232,45.26305,61.69449,66.614745,68.481705,68.54681500000001,86.57600500000001,84.16967,23.64189472164077,34.19049874021419,37.89550429125503,49.05484581859848,36.00248922410295,37.893431244730586,200.58070492869604,50.52673309722222,42.19837793154762,49.26432,45.017995,16.702220639925397,23.981520702355795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251,1251,1251,CA,MARIPOS2_6_N001,LOAD,46.665772834532376,58.0862231321839,60.06369301388889,74.83770920977011,84.27067177777778,119.44710786111112,144.16179173076924,50.29895,66.21819500000001,71.945585,74.93231,84.277655,105.796655,103.72452,22.851980343282168,38.51784492800949,39.310334150953466,35.97728350774685,35.00758224221233,53.23766635426847,182.9637906028504,55.906990444444446,49.38118063988095,54.535055,50.84078,17.42270316846759,22.843040891718232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252,1252,1252,CA,MARIPOS2_6_N003,LOAD,46.665772834532376,58.0862231321839,60.06369301388889,74.83770920977011,84.27067177777778,119.44710786111112,144.16179173076924,50.29895,66.21819500000001,71.945585,74.93231,84.277655,105.796655,103.72452,22.851980343282168,38.51784492800949,39.310334150953466,35.97728350774685,35.00758224221233,53.23766635426847,182.9637906028504,55.906990444444446,49.38118063988095,54.535055,50.84078,17.42270316846759,22.843040891718232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,1253,1253,CA,MARTELL_6_N001,LOAD,47.87710345323741,69.26946045977012,72.871431875,76.91261573275861,75.26539941666667,104.39126183333332,130.77357214743589,48.54544,69.79287,75.47973999999999,74.12893,72.10897,90.04044999999999,90.409405,20.81145780301544,27.652008220717025,30.03545692254017,33.49296436742223,26.234583742048844,39.862108216378246,158.6881661614288,53.79520177777778,48.375154508928574,51.56913,48.506255,15.314279887977166,19.230680782599247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254,1254,1254,CA,MARTINEZ_1_N001,LOAD,52.7739126618705,69.1528086637931,78.44743244444444,87.38576237068966,76.11842584722223,102.0058834722222,128.01747214743588,51.40485,67.697025,76.336225,78.574245,72.28872000000001,90.202265,88.47949,22.95303501575092,27.907714917589207,42.55809817157402,53.64667677733674,24.684076871958396,36.284407848333416,154.3139526761812,57.03304577777778,64.11564145833333,53.550015,57.396435,18.337840900547494,29.4269131240429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1255,1255,1255,CA,MCARTHR_6_N001,LOAD,44.19085277697842,63.94344501436782,63.73872618055556,66.90968936781609,69.06024854166667,90.0604249861111,116.98032802884616,45.09426,64.12418,67.28748,66.41512,65.142815,81.757585,81.451405,19.359181832390576,26.684489215980637,25.6742568291472,29.50804567744762,23.846868961477483,33.02154065933397,139.9110017857411,50.93835268055555,45.61598369047619,49.1394,45.565785000000005,14.790188164815063,18.599671327500538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256,1256,1256,CA,MCARTHR_6_N002,GEN,44.19085277697842,63.94344501436782,63.73872618055556,66.90968936781609,69.06024854166667,90.0604249861111,116.98032802884616,45.09426,64.12418,67.28748,66.41512,65.142815,81.757585,81.451405,19.359181832390576,26.684489215980637,25.6742568291472,29.50804567744762,23.846868961477483,33.02154065933397,139.9110017857411,50.93835268055555,45.61598369047619,49.1394,45.565785000000005,14.790188164815063,18.599671327500538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,1257,1257,CA,MCARTHR_6_N003,GEN,44.19085277697842,63.94344501436782,63.73872618055556,66.90968936781609,69.06024854166667,90.0604249861111,116.98032802884616,45.09426,64.12418,67.28748,66.41512,65.142815,81.757585,81.451405,19.359181832390576,26.684489215980637,25.6742568291472,29.50804567744762,23.846868961477483,33.02154065933397,139.9110017857411,50.93835268055555,45.61598369047619,49.1394,45.565785000000005,14.790188164815063,18.599671327500538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,1258,1258,CA,MCCALL_1_N026,LOAD,45.8211750647482,56.53225856321839,57.881355388888885,72.60947729885058,81.88280508333332,105.34870738888888,126.4691189903846,48.5541,64.76272499999999,70.883595,76.06652,80.967915,101.4552,90.22353,23.644695705090392,38.37972606510809,43.60618600909008,33.47601785168457,36.05878558228802,35.21078000093637,158.14332291979525,54.60088306944444,47.27590474702381,52.91333,48.634815,16.509790266394706,21.916211062851477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259,1259,1259,CA,MCCALL_1_N030,LOAD,45.8211750647482,56.53225856321839,57.881355388888885,72.60947729885058,81.88280508333332,105.34870738888888,126.4691189903846,48.5541,64.76272499999999,70.883595,76.06652,80.967915,101.4552,90.22353,23.644695705090392,38.37972606510809,43.60618600909008,33.47601785168457,36.05878558228802,35.21078000093637,158.14332291979525,54.60088306944444,47.27590474702381,52.91333,48.634815,16.509790266394706,21.916211062851477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,1260,1260,CA,MCCALL_1_N093,GEN,45.8211750647482,56.53225856321839,57.881355388888885,72.60947729885058,81.88280508333332,105.34870738888888,126.4691189903846,48.5541,64.76272499999999,70.883595,76.06652,80.967915,101.4552,90.22353,23.644695705090392,38.37972606510809,43.60618600909008,33.47601785168457,36.05878558228802,35.21078000093637,158.14332291979525,54.60088306944444,47.27590474702381,52.91333,48.634815,16.509790266394706,21.916211062851477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261,1261,1261,CA,MCDISLE_6_N001,LOAD,49.283040129496406,68.68657262931035,72.65491666666667,59.55233630747127,73.04243126388889,101.207493375,127.56049839743592,49.66455,68.848255,74.84623,66.11041499999999,70.0853,89.64359999999999,88.700715,21.305506368339323,28.385092499114563,29.68097249386785,44.28580750513174,25.968881214557417,34.27129463532801,153.0355630622337,55.498096375,48.95659430059524,53.013995,48.8239,16.231232572899533,19.64777027394522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262,1262,1262,CA,MCFRLND_6_N001,LOAD,41.84635979856115,57.30477505747127,62.76621133333334,82.35881403735632,79.28745059722222,105.30541141666666,126.42563346153844,45.64346,62.57726,67.70175,72.197495,72.63452000000001,90.67276,86.848075,23.59422687862304,33.66546513621962,53.43441914174015,71.76449621420794,36.45597020320246,48.91014894329551,158.4895619552035,51.24724631944445,42.71203491071429,49.9044,45.65496,16.714314539532605,23.74977483905904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263,1263,1263,CA,MCGEN_7_B1,GEN,40.89484764028777,56.614883692528736,58.21736381944445,65.91341482758621,71.50386850000001,101.45474801388887,121.7185977724359,44.13821,60.16211,64.755695,64.145515,65.613985,86.512175,83.474045,21.95751232257415,32.35302343308901,32.929029233371736,29.94120538752702,29.99816412140028,42.464443784995794,150.62225984584217,50.10353208333333,38.36320089285714,48.53063,43.436205,16.553183771647866,24.68642101420672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264,1264,1264,CA,MCKEE_1_N001,LOAD,50.41630611510792,69.53692807471265,77.73029520833333,96.845585545977,79.89245197222222,104.57544716666666,143.83396185897436,49.90804,68.984805,77.616075,78.55424,75.69078999999999,90.844595,89.38272,19.69591518511933,28.01634966924822,31.52342793057513,83.31087949901539,23.850944113015014,38.96040743287891,223.44610404290205,55.76430394444445,50.94593538690476,52.82664,49.65174,15.696143232475416,18.693603379221564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,1265,1265,CA,MCKEE_1_N005,LOAD,50.41630611510792,69.53692807471265,77.73029520833333,96.845585545977,79.89245197222222,104.57544716666666,143.83396185897436,49.90804,68.984805,77.616075,78.55424,75.69078999999999,90.844595,89.38272,19.69591518511933,28.01634966924822,31.52342793057513,83.31087949901539,23.850944113015014,38.96040743287891,223.44610404290205,55.76430394444445,50.94593538690476,52.82664,49.65174,15.696143232475416,18.693603379221564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266,1266,1266,CA,MCKEE_1_N101,LOAD,50.41630611510792,69.53692807471265,77.73029520833333,96.845585545977,79.89245197222222,104.57544716666666,143.83396185897436,49.90804,68.984805,77.616075,78.55424,75.69078999999999,90.844595,89.38272,19.69591518511933,28.01634966924822,31.52342793057513,83.31087949901539,23.850944113015014,38.96040743287891,223.44610404290205,55.76430394444445,50.94593538690476,52.82664,49.65174,15.696143232475416,18.693603379221564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1267,1267,1267,CA,MCMULLN1_2_N001,LOAD,46.501130474820144,55.1099854454023,55.84864980555556,70.49479158045978,76.15781269444444,99.793726875,118.32266717948718,49.17468,64.0985,70.348975,74.34975499999999,77.78691,98.22137,87.906815,22.995546580826023,39.09370849530348,44.0874814938902,32.53550220549113,29.876135194524107,26.402172603709573,144.9708173741252,53.85971119444444,48.64356730654762,51.995450000000005,49.203365000000005,16.02722839243524,20.020744298514277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1268,1268,1268,CA,MCSNCK1_7_B1,GEN,46.0052811942446,64.56491896551724,68.84676019444444,70.12006640804597,72.72758294444445,97.5972672222222,123.3698911057692,46.6675,64.79311,70.96623,69.21913,69.9456,87.150295,85.89561,19.811209985979325,26.883702414770045,27.791132448887176,30.422606246211803,24.28540587602293,32.709971382805016,147.214007079176,52.75568023611111,47.43570885416667,50.567085,47.154595,15.128094865669835,18.607278076694747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,1269,1269,CA,MCSNCK2_7_B1,GEN,45.98244423021583,64.55410662356321,68.83971655555555,70.1152143678161,72.725008625,97.59381469444445,123.36774219551285,46.66277,64.779235,70.95858000000001,69.21913,69.9456,87.14574999999999,85.89561,19.801601615871792,26.881190260541192,27.78826308266903,30.421137916721825,24.28528609986888,32.710967052929085,147.21023743542298,52.75098529166667,47.42996788690476,50.567085,47.14741,15.126264581077669,18.60496783749924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
